[2026-06-24 13:06:27 ] 확인: pay_amount=237,681,889,021원, remain=2,118,110,979원, total_order_qty=6,898,062
[2026-06-24 13:06:57 ] 확인: pay_amount=237,693,980,381원, remain=2,106,019,619원, total_order_qty=6,898,383
[2026-06-24 13:07:27 ] 확인: pay_amount=237,706,510,321원, remain=2,093,489,679원, total_order_qty=6,898,740
[2026-06-24 13:07:58 ] 확인: pay_amount=237,715,766,471원, remain=2,084,233,529원, total_order_qty=6,899,023
[2026-06-24 13:08:28 ] 확인: pay_amount=237,723,432,051원, remain=2,076,567,949원, total_order_qty=6,899,294
[2026-06-24 13:08:58 ] 확인: pay_amount=237,731,888,621원, remain=2,068,111,379원, total_order_qty=6,899,569
[2026-06-24 13:09:28 ] 확인: pay_amount=237,740,975,211원, remain=2,059,024,789원, total_order_qty=6,899,824
[2026-06-24 13:09:59 ] 확인: pay_amount=237,751,329,461원, remain=2,048,670,539원, total_order_qty=6,900,156
[2026-06-24 13:10:29 ] 확인: pay_amount=237,761,209,531원, remain=2,038,790,469원, total_order_qty=6,900,486
[2026-06-24 13:10:59 ] 확인: pay_amount=237,770,713,491원, remain=2,029,286,509원, total_order_qty=6,900,791
[2026-06-24 13:11:29 ] 확인: pay_amount=237,781,318,011원, remain=2,018,681,989원, total_order_qty=6,901,129
[2026-06-24 13:11:59 ] 확인: pay_amount=237,789,081,771원, remain=2,010,918,229원, total_order_qty=6,901,408
[2026-06-24 13:12:30 ] 확인: pay_amount=237,797,196,601원, remain=2,002,803,399원, total_order_qty=6,901,679
[2026-06-24 13:13:00 ] 확인: pay_amount=237,806,680,821원, remain=1,993,319,179원, total_order_qty=6,901,966
[2026-06-24 13:13:30 ] 확인: pay_amount=237,816,942,731원, remain=1,983,057,269원, total_order_qty=6,902,279
[2026-06-24 13:14:00 ] 확인: pay_amount=237,825,314,791원, remain=1,974,685,209원, total_order_qty=6,902,555
[2026-06-24 13:14:31 ] 확인: pay_amount=237,836,613,971원, remain=1,963,386,029원, total_order_qty=6,902,889
[2026-06-24 13:15:01 ] 확인: pay_amount=237,847,627,111원, remain=1,952,372,889원, total_order_qty=6,903,241
[2026-06-24 13:15:31 ] 확인: pay_amount=237,858,315,731원, remain=1,941,684,269원, total_order_qty=6,903,592
[2026-06-24 13:16:01 ] 확인: pay_amount=237,869,023,211원, remain=1,930,976,789원, total_order_qty=6,903,960
[2026-06-24 13:16:32 ] 확인: pay_amount=237,882,075,131원, remain=1,917,924,869원, total_order_qty=6,904,368
[2026-06-24 13:17:02 ] 확인: pay_amount=237,892,274,131원, remain=1,907,725,869원, total_order_qty=6,904,662
[2026-06-24 13:17:32 ] 확인: pay_amount=237,902,382,681원, remain=1,897,617,319원, total_order_qty=6,904,979
[2026-06-24 13:18:02 ] 확인: pay_amount=237,912,333,021원, remain=1,887,666,979원, total_order_qty=6,905,297
[2026-06-24 13:18:32 ] 확인: pay_amount=237,923,872,071원, remain=1,876,127,929원, total_order_qty=6,905,619
[2026-06-24 13:19:03 ] 확인: pay_amount=237,934,817,951원, remain=1,865,182,049원, total_order_qty=6,905,960
[2026-06-24 13:19:33 ] 확인: pay_amount=237,944,550,261원, remain=1,855,449,739원, total_order_qty=6,906,298
[2026-06-24 13:20:03 ] 확인: pay_amount=237,953,910,671원, remain=1,846,089,329원, total_order_qty=6,906,605
[2026-06-24 13:20:33 ] 확인: pay_amount=237,965,434,881원, remain=1,834,565,119원, total_order_qty=6,906,973
[2026-06-24 13:21:03 ] 확인: pay_amount=237,978,427,221원, remain=1,821,572,779원, total_order_qty=6,907,317
[2026-06-24 13:21:34 ] 확인: pay_amount=237,988,554,651원, remain=1,811,445,349원, total_order_qty=6,907,642
[2026-06-24 13:22:04 ] 확인: pay_amount=237,999,062,571원, remain=1,800,937,429원, total_order_qty=6,907,961
[2026-06-24 13:22:34 ] 확인: pay_amount=238,009,077,391원, remain=1,790,922,609원, total_order_qty=6,908,260
[2026-06-24 13:23:04 ] 확인: pay_amount=238,019,801,311원, remain=1,780,198,689원, total_order_qty=6,908,564
[2026-06-24 13:23:34 ] 확인: pay_amount=238,029,881,941원, remain=1,770,118,059원, total_order_qty=6,908,884
[2026-06-24 13:24:05 ] 확인: pay_amount=238,037,580,371원, remain=1,762,419,629원, total_order_qty=6,909,117
[2026-06-24 13:24:35 ] 확인: pay_amount=238,046,106,981원, remain=1,753,893,019원, total_order_qty=6,909,405
[2026-06-24 13:25:05 ] 확인: pay_amount=238,055,780,231원, remain=1,744,219,769원, total_order_qty=6,909,700
[2026-06-24 13:25:35 ] 확인: pay_amount=238,065,782,091원, remain=1,734,217,909원, total_order_qty=6,910,032
[2026-06-24 13:26:05 ] 확인: pay_amount=238,074,930,931원, remain=1,725,069,069원, total_order_qty=6,910,334
[2026-06-24 13:26:36 ] 확인: pay_amount=238,082,438,661원, remain=1,717,561,339원, total_order_qty=6,910,576
[2026-06-24 13:27:06 ] 확인: pay_amount=238,092,842,481원, remain=1,707,157,519원, total_order_qty=6,910,918
[2026-06-24 13:27:36 ] 확인: pay_amount=238,103,284,361원, remain=1,696,715,639원, total_order_qty=6,911,229
[2026-06-24 13:28:06 ] 확인: pay_amount=238,113,774,741원, remain=1,686,225,259원, total_order_qty=6,911,547
[2026-06-24 13:28:37 ] 확인: pay_amount=238,122,391,961원, remain=1,677,608,039원, total_order_qty=6,911,831
[2026-06-24 13:29:07 ] 확인: pay_amount=238,131,942,691원, remain=1,668,057,309원, total_order_qty=6,912,140
[2026-06-24 13:29:37 ] 확인: pay_amount=238,140,965,111원, remain=1,659,034,889원, total_order_qty=6,912,403
[2026-06-24 13:30:07 ] 확인: pay_amount=238,150,854,481원, remain=1,649,145,519원, total_order_qty=6,912,713
[2026-06-24 13:30:38 ] 확인: pay_amount=238,161,745,471원, remain=1,638,254,529원, total_order_qty=6,913,053
[2026-06-24 13:31:08 ] 확인: pay_amount=238,172,077,771원, remain=1,627,922,229원, total_order_qty=6,913,355
[2026-06-24 13:31:38 ] 확인: pay_amount=238,182,176,511원, remain=1,617,823,489원, total_order_qty=6,913,645
[2026-06-24 13:32:08 ] 확인: pay_amount=238,190,093,801원, remain=1,609,906,199원, total_order_qty=6,913,914
[2026-06-24 13:32:39 ] 확인: pay_amount=238,201,995,501원, remain=1,598,004,499원, total_order_qty=6,914,248
[2026-06-24 13:33:09 ] 확인: pay_amount=238,210,213,881원, remain=1,589,786,119원, total_order_qty=6,914,525
[2026-06-24 13:33:39 ] 확인: pay_amount=238,220,509,711원, remain=1,579,490,289원, total_order_qty=6,914,827
[2026-06-24 13:34:09 ] 확인: pay_amount=238,229,579,591원, remain=1,570,420,409원, total_order_qty=6,915,087
[2026-06-24 13:34:39 ] 확인: pay_amount=238,240,248,801원, remain=1,559,751,199원, total_order_qty=6,915,401
[2026-06-24 13:35:09 ] 확인: pay_amount=238,248,754,861원, remain=1,551,245,139원, total_order_qty=6,915,672
[2026-06-24 13:35:40 ] 확인: pay_amount=238,259,261,921원, remain=1,540,738,079원, total_order_qty=6,915,982
[2026-06-24 13:36:10 ] 확인: pay_amount=238,271,471,581원, remain=1,528,528,419원, total_order_qty=6,916,334
[2026-06-24 13:36:40 ] 확인: pay_amount=238,280,520,331원, remain=1,519,479,669원, total_order_qty=6,916,627
[2026-06-24 13:37:10 ] 확인: pay_amount=238,290,530,791원, remain=1,509,469,209원, total_order_qty=6,916,935
[2026-06-24 13:37:41 ] 확인: pay_amount=238,301,587,201원, remain=1,498,412,799원, total_order_qty=6,917,243
[2026-06-24 13:38:11 ] 확인: pay_amount=238,311,749,171원, remain=1,488,250,829원, total_order_qty=6,917,573
[2026-06-24 13:38:41 ] 확인: pay_amount=238,323,292,121원, remain=1,476,707,879원, total_order_qty=6,917,924
[2026-06-24 13:39:11 ] 확인: pay_amount=238,332,053,251원, remain=1,467,946,749원, total_order_qty=6,918,187
[2026-06-24 13:39:41 ] 확인: pay_amount=238,342,596,581원, remain=1,457,403,419원, total_order_qty=6,918,510
[2026-06-24 13:40:12 ] 확인: pay_amount=238,352,955,001원, remain=1,447,044,999원, total_order_qty=6,918,783
[2026-06-24 13:40:42 ] 확인: pay_amount=238,362,090,901원, remain=1,437,909,099원, total_order_qty=6,919,074
[2026-06-24 13:41:12 ] 확인: pay_amount=238,371,604,301원, remain=1,428,395,699원, total_order_qty=6,919,379
[2026-06-24 13:41:42 ] 확인: pay_amount=238,379,858,491원, remain=1,420,141,509원, total_order_qty=6,919,622
[2026-06-24 13:42:12 ] 확인: pay_amount=238,390,581,931원, remain=1,409,418,069원, total_order_qty=6,919,960
[2026-06-24 13:42:43 ] 확인: pay_amount=238,399,622,801원, remain=1,400,377,199원, total_order_qty=6,920,237
[2026-06-24 13:43:13 ] 확인: pay_amount=238,408,859,721원, remain=1,391,140,279원, total_order_qty=6,920,523
[2026-06-24 13:43:43 ] 확인: pay_amount=238,419,089,101원, remain=1,380,910,899원, total_order_qty=6,920,856
[2026-06-24 13:44:13 ] 확인: pay_amount=238,429,471,001원, remain=1,370,528,999원, total_order_qty=6,921,204
[2026-06-24 13:44:44 ] 확인: pay_amount=238,439,779,271원, remain=1,360,220,729원, total_order_qty=6,921,531
[2026-06-24 13:45:14 ] 확인: pay_amount=238,448,830,951원, remain=1,351,169,049원, total_order_qty=6,921,816
[2026-06-24 13:45:44 ] 확인: pay_amount=238,458,478,581원, remain=1,341,521,419원, total_order_qty=6,922,106
[2026-06-24 13:46:14 ] 확인: pay_amount=238,467,898,691원, remain=1,332,101,309원, total_order_qty=6,922,381
[2026-06-24 13:46:45 ] 확인: pay_amount=238,475,974,551원, remain=1,324,025,449원, total_order_qty=6,922,642
[2026-06-24 13:47:15 ] 확인: pay_amount=238,486,278,351원, remain=1,313,721,649원, total_order_qty=6,922,940
[2026-06-24 13:47:45 ] 확인: pay_amount=238,495,945,151원, remain=1,304,054,849원, total_order_qty=6,923,209
[2026-06-24 13:48:15 ] 확인: pay_amount=238,503,357,091원, remain=1,296,642,909원, total_order_qty=6,923,456
[2026-06-24 13:48:46 ] 확인: pay_amount=238,512,963,791원, remain=1,287,036,209원, total_order_qty=6,923,767
[2026-06-24 13:49:16 ] 확인: pay_amount=238,522,320,101원, remain=1,277,679,899원, total_order_qty=6,924,081
[2026-06-24 13:49:46 ] 확인: pay_amount=238,531,896,997원, remain=1,268,103,003원, total_order_qty=6,924,393
[2026-06-24 13:50:16 ] 확인: pay_amount=238,542,980,257원, remain=1,257,019,743원, total_order_qty=6,924,703
[2026-06-24 13:50:46 ] 확인: pay_amount=238,552,269,737원, remain=1,247,730,263원, total_order_qty=6,924,969
[2026-06-24 13:51:17 ] 확인: pay_amount=238,559,162,717원, remain=1,240,837,283원, total_order_qty=6,925,198
[2026-06-24 13:51:47 ] 확인: pay_amount=238,565,932,817원, remain=1,234,067,183원, total_order_qty=6,925,427
[2026-06-24 13:52:17 ] 확인: pay_amount=238,576,840,547원, remain=1,223,159,453원, total_order_qty=6,925,722
[2026-06-24 13:52:47 ] 확인: pay_amount=238,586,473,157원, remain=1,213,526,843원, total_order_qty=6,926,014
[2026-06-24 13:53:18 ] 확인: pay_amount=238,595,654,797원, remain=1,204,345,203원, total_order_qty=6,926,250
[2026-06-24 13:53:48 ] 확인: pay_amount=238,604,800,707원, remain=1,195,199,293원, total_order_qty=6,926,530
[2026-06-24 13:54:18 ] 확인: pay_amount=238,613,237,337원, remain=1,186,762,663원, total_order_qty=6,926,790
[2026-06-24 13:54:48 ] 확인: pay_amount=238,623,036,157원, remain=1,176,963,843원, total_order_qty=6,927,082
[2026-06-24 13:55:19 ] 확인: pay_amount=238,632,076,637원, remain=1,167,923,363원, total_order_qty=6,927,404
[2026-06-24 13:55:49 ] 확인: pay_amount=238,642,350,767원, remain=1,157,649,233원, total_order_qty=6,927,741
[2026-06-24 13:56:19 ] 확인: pay_amount=238,650,700,777원, remain=1,149,299,223원, total_order_qty=6,928,018
[2026-06-24 13:56:49 ] 확인: pay_amount=238,658,691,957원, remain=1,141,308,043원, total_order_qty=6,928,281
[2026-06-24 13:57:20 ] 확인: pay_amount=238,666,883,597원, remain=1,133,116,403원, total_order_qty=6,928,512
[2026-06-24 13:57:50 ] 확인: pay_amount=238,677,643,287원, remain=1,122,356,713원, total_order_qty=6,928,823
[2026-06-24 13:58:20 ] 확인: pay_amount=238,688,184,757원, remain=1,111,815,243원, total_order_qty=6,929,135
[2026-06-24 13:58:50 ] 확인: pay_amount=238,695,516,737원, remain=1,104,483,263원, total_order_qty=6,929,376
[2026-06-24 13:59:21 ] 확인: pay_amount=238,704,569,957원, remain=1,095,430,043원, total_order_qty=6,929,655
[2026-06-24 13:59:51 ] 확인: pay_amount=238,715,639,557원, remain=1,084,360,443원, total_order_qty=6,929,972
[2026-06-24 14:00:21 ] 확인: pay_amount=238,724,585,267원, remain=1,075,414,733원, total_order_qty=6,930,265
[2026-06-24 14:00:51 ] 확인: pay_amount=238,734,456,337원, remain=1,065,543,663원, total_order_qty=6,930,609
[2026-06-24 14:01:22 ] 확인: pay_amount=238,744,865,207원, remain=1,055,134,793원, total_order_qty=6,930,893
[2026-06-24 14:01:52 ] 확인: pay_amount=238,751,409,507원, remain=1,048,590,493원, total_order_qty=6,931,102
[2026-06-24 14:02:22 ] 확인: pay_amount=238,761,212,697원, remain=1,038,787,303원, total_order_qty=6,931,393
[2026-06-24 14:02:52 ] 확인: pay_amount=238,771,224,467원, remain=1,028,775,533원, total_order_qty=6,931,673
[2026-06-24 14:03:22 ] 확인: pay_amount=238,780,171,017원, remain=1,019,828,983원, total_order_qty=6,931,943
[2026-06-24 14:03:53 ] 확인: pay_amount=238,786,936,057원, remain=1,013,063,943원, total_order_qty=6,932,177
[2026-06-24 14:04:23 ] 확인: pay_amount=238,796,251,627원, remain=1,003,748,373원, total_order_qty=6,932,471
[2026-06-24 14:04:53 ] 확인: pay_amount=238,806,431,497원, remain=993,568,503원, total_order_qty=6,932,756
[2026-06-24 14:05:24 ] 확인: pay_amount=238,815,340,917원, remain=984,659,083원, total_order_qty=6,933,040
[2026-06-24 14:05:54 ] 확인: pay_amount=238,825,308,767원, remain=974,691,233원, total_order_qty=6,933,398
[2026-06-24 14:06:24 ] 확인: pay_amount=238,835,708,097원, remain=964,291,903원, total_order_qty=6,933,770
[2026-06-24 14:06:54 ] 확인: pay_amount=238,845,716,137원, remain=954,283,863원, total_order_qty=6,934,117
[2026-06-24 14:07:24 ] 확인: pay_amount=238,856,515,517원, remain=943,484,483원, total_order_qty=6,934,491
[2026-06-24 14:07:55 ] 확인: pay_amount=238,864,943,187원, remain=935,056,813원, total_order_qty=6,934,853
[2026-06-24 14:08:25 ] 확인: pay_amount=238,874,613,967원, remain=925,386,033원, total_order_qty=6,935,190
[2026-06-24 14:08:55 ] 확인: pay_amount=238,883,113,667원, remain=916,886,333원, total_order_qty=6,935,504
[2026-06-24 14:09:25 ] 확인: pay_amount=238,893,311,777원, remain=906,688,223원, total_order_qty=6,935,838
[2026-06-24 14:09:56 ] 확인: pay_amount=238,901,763,847원, remain=898,236,153원, total_order_qty=6,936,116
[2026-06-24 14:10:26 ] 확인: pay_amount=238,909,317,657원, remain=890,682,343원, total_order_qty=6,936,425
[2026-06-24 14:10:56 ] 확인: pay_amount=238,918,499,537원, remain=881,500,463원, total_order_qty=6,936,819
[2026-06-24 14:11:26 ] 확인: pay_amount=238,927,240,897원, remain=872,759,103원, total_order_qty=6,937,149
[2026-06-24 14:11:57 ] 확인: pay_amount=238,936,569,787원, remain=863,430,213원, total_order_qty=6,937,431
[2026-06-24 14:12:27 ] 확인: pay_amount=238,945,745,467원, remain=854,254,533원, total_order_qty=6,937,724
[2026-06-24 14:12:57 ] 확인: pay_amount=238,955,200,707원, remain=844,799,293원, total_order_qty=6,938,026
[2026-06-24 14:13:27 ] 확인: pay_amount=238,965,892,367원, remain=834,107,633원, total_order_qty=6,938,373
[2026-06-24 14:13:58 ] 확인: pay_amount=238,975,976,437원, remain=824,023,563원, total_order_qty=6,938,656
[2026-06-24 14:14:28 ] 확인: pay_amount=238,985,835,587원, remain=814,164,413원, total_order_qty=6,938,984
[2026-06-24 14:14:58 ] 확인: pay_amount=238,995,223,377원, remain=804,776,623원, total_order_qty=6,939,253
[2026-06-24 14:15:28 ] 확인: pay_amount=239,005,670,557원, remain=794,329,443원, total_order_qty=6,939,557
[2026-06-24 14:15:59 ] 확인: pay_amount=239,017,291,467원, remain=782,708,533원, total_order_qty=6,939,928
[2026-06-24 14:16:29 ] 확인: pay_amount=239,029,505,247원, remain=770,494,753원, total_order_qty=6,940,305
[2026-06-24 14:16:59 ] 확인: pay_amount=239,041,614,057원, remain=758,385,943원, total_order_qty=6,940,682
[2026-06-24 14:17:29 ] 확인: pay_amount=239,052,697,437원, remain=747,302,563원, total_order_qty=6,941,029
[2026-06-24 14:17:59 ] 확인: pay_amount=239,061,877,687원, remain=738,122,313원, total_order_qty=6,941,316
[2026-06-24 14:18:30 ] 확인: pay_amount=239,071,884,127원, remain=728,115,873원, total_order_qty=6,941,625
[2026-06-24 14:19:00 ] 확인: pay_amount=239,082,645,967원, remain=717,354,033원, total_order_qty=6,941,945
[2026-06-24 14:19:30 ] 확인: pay_amount=239,092,145,497원, remain=707,854,503원, total_order_qty=6,942,196
[2026-06-24 14:20:00 ] 확인: pay_amount=239,100,045,777원, remain=699,954,223원, total_order_qty=6,942,458
[2026-06-24 14:20:31 ] 확인: pay_amount=239,110,767,967원, remain=689,232,033원, total_order_qty=6,942,768
[2026-06-24 14:21:01 ] 확인: pay_amount=239,119,820,567원, remain=680,179,433원, total_order_qty=6,943,070
[2026-06-24 14:21:31 ] 확인: pay_amount=239,131,206,267원, remain=668,793,733원, total_order_qty=6,943,411
[2026-06-24 14:22:02 ] 확인: pay_amount=239,139,528,457원, remain=660,471,543원, total_order_qty=6,943,670
[2026-06-24 14:22:32 ] 확인: pay_amount=239,148,545,557원, remain=651,454,443원, total_order_qty=6,943,935
[2026-06-24 14:23:02 ] 확인: pay_amount=239,159,041,177원, remain=640,958,823원, total_order_qty=6,944,257
[2026-06-24 14:23:32 ] 확인: pay_amount=239,168,591,807원, remain=631,408,193원, total_order_qty=6,944,543
[2026-06-24 14:24:02 ] 확인: pay_amount=239,177,947,227원, remain=622,052,773원, total_order_qty=6,944,813
[2026-06-24 14:24:32 ] 확인: pay_amount=239,189,241,457원, remain=610,758,543원, total_order_qty=6,945,147
[2026-06-24 14:25:02 ] 확인: pay_amount=239,198,974,557원, remain=601,025,443원, total_order_qty=6,945,463
[2026-06-24 14:25:32 ] 확인: pay_amount=239,209,707,607원, remain=590,292,393원, total_order_qty=6,945,779
[2026-06-24 14:26:02 ] 확인: pay_amount=239,217,329,567원, remain=582,670,433원, total_order_qty=6,946,020
[2026-06-24 14:26:33 ] 확인: pay_amount=239,226,956,377원, remain=573,043,623원, total_order_qty=6,946,306
[2026-06-24 14:27:03 ] 확인: pay_amount=239,235,694,307원, remain=564,305,693원, total_order_qty=6,946,589
[2026-06-24 14:27:33 ] 확인: pay_amount=239,245,821,777원, remain=554,178,223원, total_order_qty=6,946,906
[2026-06-24 14:28:03 ] 확인: pay_amount=239,254,633,547원, remain=545,366,453원, total_order_qty=6,947,211
[2026-06-24 14:28:33 ] 확인: pay_amount=239,263,183,207원, remain=536,816,793원, total_order_qty=6,947,486
[2026-06-24 14:29:03 ] 확인: pay_amount=239,271,785,887원, remain=528,214,113원, total_order_qty=6,947,757
[2026-06-24 14:29:33 ] 확인: pay_amount=239,282,268,817원, remain=517,731,183원, total_order_qty=6,948,055
[2026-06-24 14:30:04 ] 확인: pay_amount=239,292,005,137원, remain=507,994,863원, total_order_qty=6,948,353
[2026-06-24 14:30:34 ] 확인: pay_amount=239,300,946,407원, remain=499,053,593원, total_order_qty=6,948,644
[2026-06-24 14:31:04 ] 확인: pay_amount=239,310,316,767원, remain=489,683,233원, total_order_qty=6,948,904
[2026-06-24 14:31:34 ] 확인: pay_amount=239,318,602,757원, remain=481,397,243원, total_order_qty=6,949,132
[2026-06-24 14:32:04 ] 확인: pay_amount=239,328,997,577원, remain=471,002,423원, total_order_qty=6,949,480
[2026-06-24 14:32:34 ] 확인: pay_amount=239,339,385,634원, remain=460,614,366원, total_order_qty=6,949,798
[2026-06-24 14:33:05 ] 확인: pay_amount=239,349,169,574원, remain=450,830,426원, total_order_qty=6,950,102
[2026-06-24 14:33:35 ] 확인: pay_amount=239,359,658,774원, remain=440,341,226원, total_order_qty=6,950,406
[2026-06-24 14:34:05 ] 확인: pay_amount=239,367,399,104원, remain=432,600,896원, total_order_qty=6,950,662
[2026-06-24 14:34:35 ] 확인: pay_amount=239,378,673,714원, remain=421,326,286원, total_order_qty=6,951,024
[2026-06-24 14:35:05 ] 확인: pay_amount=239,389,638,724원, remain=410,361,276원, total_order_qty=6,951,334
[2026-06-24 14:35:35 ] 확인: pay_amount=239,400,092,644원, remain=399,907,356원, total_order_qty=6,951,637
[2026-06-24 14:36:06 ] 확인: pay_amount=239,410,198,754원, remain=389,801,246원, total_order_qty=6,951,904
[2026-06-24 14:36:36 ] 확인: pay_amount=239,420,362,584원, remain=379,637,416원, total_order_qty=6,952,197
[2026-06-24 14:37:06 ] 확인: pay_amount=239,431,284,724원, remain=368,715,276원, total_order_qty=6,952,508
[2026-06-24 14:37:36 ] 확인: pay_amount=239,442,642,934원, remain=357,357,066원, total_order_qty=6,952,834
[2026-06-24 14:38:06 ] 확인: pay_amount=239,452,605,514원, remain=347,394,486원, total_order_qty=6,953,147
[2026-06-24 14:38:37 ] 확인: pay_amount=239,460,375,454원, remain=339,624,546원, total_order_qty=6,953,400
[2026-06-24 14:39:07 ] 확인: pay_amount=239,470,951,134원, remain=329,048,866원, total_order_qty=6,953,709
[2026-06-24 14:39:37 ] 확인: pay_amount=239,481,563,984원, remain=318,436,016원, total_order_qty=6,954,036
[2026-06-24 14:40:07 ] 확인: pay_amount=239,489,987,164원, remain=310,012,836원, total_order_qty=6,954,316
[2026-06-24 14:40:38 ] 확인: pay_amount=239,499,570,614원, remain=300,429,386원, total_order_qty=6,954,606
[2026-06-24 14:41:08 ] 확인: pay_amount=239,509,600,544원, remain=290,399,456원, total_order_qty=6,954,946
[2026-06-24 14:41:38 ] 확인: pay_amount=239,517,971,024원, remain=282,028,976원, total_order_qty=6,955,210
[2026-06-24 14:42:08 ] 확인: pay_amount=239,527,536,724원, remain=272,463,276원, total_order_qty=6,955,505
[2026-06-24 14:42:38 ] 확인: pay_amount=239,534,587,204원, remain=265,412,796원, total_order_qty=6,955,719
[2026-06-24 14:43:09 ] 확인: pay_amount=239,544,761,414원, remain=255,238,586원, total_order_qty=6,956,051
[2026-06-24 14:43:39 ] 확인: pay_amount=239,554,465,744원, remain=245,534,256원, total_order_qty=6,956,349
[2026-06-24 14:44:09 ] 확인: pay_amount=239,564,873,184원, remain=235,126,816원, total_order_qty=6,956,682
[2026-06-24 14:44:39 ] 확인: pay_amount=239,574,744,784원, remain=225,255,216원, total_order_qty=6,956,994
[2026-06-24 14:45:10 ] 확인: pay_amount=239,583,743,894원, remain=216,256,106원, total_order_qty=6,957,255
[2026-06-24 14:45:40 ] 확인: pay_amount=239,592,944,374원, remain=207,055,626원, total_order_qty=6,957,550
[2026-06-24 14:46:10 ] 확인: pay_amount=239,601,242,784원, remain=198,757,216원, total_order_qty=6,957,801
[2026-06-24 14:46:40 ] 확인: pay_amount=239,609,380,524원, remain=190,619,476원, total_order_qty=6,958,047
[2026-06-24 14:47:10 ] 확인: pay_amount=239,618,970,804원, remain=181,029,196원, total_order_qty=6,958,378
[2026-06-24 14:47:41 ] 확인: pay_amount=239,627,568,204원, remain=172,431,796원, total_order_qty=6,958,639
[2026-06-24 14:48:11 ] 확인: pay_amount=239,637,645,264원, remain=162,354,736원, total_order_qty=6,958,942
[2026-06-24 14:48:41 ] 확인: pay_amount=239,648,172,164원, remain=151,827,836원, total_order_qty=6,959,221
[2026-06-24 14:49:11 ] 확인: pay_amount=239,660,889,944원, remain=139,110,056원, total_order_qty=6,959,607
[2026-06-24 14:49:41 ] 확인: pay_amount=239,671,348,394원, remain=128,651,606원, total_order_qty=6,959,919
[2026-06-24 14:50:12 ] 확인: pay_amount=239,680,447,014원, remain=119,552,986원, total_order_qty=6,960,192
[2026-06-24 14:50:42 ] 확인: pay_amount=239,691,761,244원, remain=108,238,756원, total_order_qty=6,960,510
[2026-06-24 14:51:12 ] 확인: pay_amount=239,701,135,474원, remain=98,864,526원, total_order_qty=6,960,820
[2026-06-24 14:51:42 ] 확인: pay_amount=239,709,462,114원, remain=90,537,886원, total_order_qty=6,961,114
[2026-06-24 14:52:13 ] 확인: pay_amount=239,720,497,044원, remain=79,502,956원, total_order_qty=6,961,461
[2026-06-24 14:52:43 ] 확인: pay_amount=239,730,433,034원, remain=69,566,966원, total_order_qty=6,961,777
[2026-06-24 14:53:13 ] 확인: pay_amount=239,740,035,444원, remain=59,964,556원, total_order_qty=6,962,075
[2026-06-24 14:53:43 ] 확인: pay_amount=239,749,420,744원, remain=50,579,256원, total_order_qty=6,962,377
[2026-06-24 14:54:13 ] 확인: pay_amount=239,758,957,964원, remain=41,042,036원, total_order_qty=6,962,673
[2026-06-24 14:54:44 ] 확인: pay_amount=239,770,356,024원, remain=29,643,976원, total_order_qty=6,963,008
[2026-06-24 14:55:14 ] 확인: pay_amount=239,783,585,714원, remain=16,414,286원, total_order_qty=6,963,349
[2026-06-24 14:55:44 ] 확인: pay_amount=239,791,489,474원, remain=8,510,526원, total_order_qty=6,963,616
[2026-06-24 14:56:14 ] 확인: pay_amount=239,802,041,104원, remain=0원, total_order_qty=6,963,911
[2026-06-24 14:56:14 ] Dooray DM 발송 완료. 감시를 종료합니다.
[2026-07-02 08:55:56 ] 감시 시작: threshold=239,800,000,000원, interval=30s, member_id=3576842387198770202
[2026-07-02 08:55:57 ] 확인: pay_amount=265,783,615,029원, remain=0원, total_order_qty=7,745,446
[2026-07-02 08:55:58 ] Dooray DM 발송 완료. 감시를 종료합니다.
[2026-07-16 03:47:47 ] 감시 시작: threshold=239,800,000,000원, interval=30s, member_id=3576842387198770202
[2026-07-16 03:47:48 ] 확인: pay_amount=265,783,615,029원, remain=0원, total_order_qty=7,745,446
[2026-07-16 03:47:48 ] Dooray DM 발송 완료. 감시를 종료합니다.
[2026-07-17 13:04:16 ] 감시 시작: threshold=239,800,000,000원, interval=30s, member_id=3576842387198770202
[2026-07-17 13:04:17 ] 확인: pay_amount=265,783,615,029원, remain=0원, total_order_qty=7,745,446
[2026-07-17 13:04:17 ] Dooray DM 발송 완료. 감시를 종료합니다.
